seq_index,seq_start_row,seq_start_time,recon_error,anomaly_flag
3154,50464,2025-07-21 16:50:45.593,0.00870701,0
3155,50480,2025-07-21 16:50:53.012,0.008693686,0
3156,50496,2025-07-21 16:50:59.058,0.008684727,0
3157,50512,2025-07-21 16:51:00.935,0.008694528,0
3158,50528,2025-07-21 16:56:03.425,0.008682559,0
3159,50544,2025-07-21 16:56:11.967,0.008681589,0
3160,50560,2025-07-21 16:56:20.620,0.008685866,0
3161,50576,2025-07-21 16:56:23.423,0.008680015,0
3162,50592,2025-07-21 16:56:28.514,0.008688194,0
3163,50608,2025-07-21 16:56:34.421,0.008690523,0
3164,50624,2025-07-21 16:56:42.074,0.008689706,0
3165,50640,2025-07-21 16:56:47.906,0.008688986,0
3166,50656,2025-07-21 16:56:50.666,0.008687573,0
3167,50672,2025-07-21 16:56:57.958,0.008698326,0
3168,50688,2025-07-21 16:57:05.235,0.008689196,0
3169,50704,2025-07-21 16:57:12.913,0.008679873,0
3170,50720,2025-07-21 16:57:15.198,0.008695281,0
3171,50736,2025-07-21 16:57:20.466,0.008683214,0
3172,50752,2025-07-21 16:57:28.759,0.00868262,0
3173,50768,2025-07-21 16:57:37.468,0.008686731,0
3174,50784,2025-07-21 16:57:39.877,0.008679063,0
3175,50800,2025-07-21 16:57:44.954,0.008684119,0
3176,50816,2025-07-21 16:57:51.089,0.008685711,0
3177,50832,2025-07-21 16:58:00.414,0.008689149,0
3178,50848,2025-07-21 16:58:08.622,0.008687851,0
3179,50864,2025-07-21 16:58:11.012,0.008690519,0
3180,50880,2025-07-21 16:58:18.347,0.008701275,0
3181,50896,2025-07-21 16:58:25.654,0.008688012,0
3182,50912,2025-07-21 16:58:38.857,0.008679822,0
3183,50928,2025-07-21 16:58:40.952,0.008690583,0
3184,50944,2025-07-21 16:58:47.682,0.008682242,0
3185,50960,2025-07-21 16:58:54.827,0.008681862,0
3186,50976,2025-07-21 16:59:10.773,0.008681873,0
3187,50992,2025-07-21 16:59:13.175,0.008683124,0
3188,51008,2025-07-21 16:59:18.363,0.008683112,0
3189,51024,2025-07-21 16:59:24.445,0.008681589,0
3190,51040,2025-07-21 16:59:34.015,0.008689149,0
3191,51056,2025-07-21 16:59:45.287,0.008683871,0
3192,51072,2025-07-21 16:59:47.686,0.008692351,0
3193,51088,2025-07-21 16:59:56.579,0.008701866,0
3194,51104,2025-07-21 17:00:04.190,0.00869198,0
3195,51120,2025-07-21 17:00:17.927,0.008683305,0
3196,51136,2025-07-21 17:00:19.777,0.008686823,0
3197,51152,2025-07-21 17:00:26.463,0.008685606,0
3198,51168,2025-07-21 17:00:34.733,0.008681877,0
3199,51184,2025-07-21 17:00:49.994,0.00868181,0
3200,51200,2025-07-21 17:00:51.933,0.00868685,0
3201,51216,2025-07-21 17:00:57.492,0.008682681,0
3202,51232,2025-07-21 17:01:04.957,0.008681549,0
3203,51248,2025-07-21 17:01:12.966,0.008689489,0
3204,51264,2025-07-21 17:02:37.642,0.008683453,0
3205,51280,2025-07-21 17:02:43.027,0.00868961,0
3206,51296,2025-07-21 17:02:49.217,0.008697812,0
3207,51312,2025-07-21 17:02:56.528,0.00869165,0
3208,51328,2025-07-21 17:06:04.529,0.008683187,0
3209,51344,2025-07-21 17:06:06.964,0.008686824,0
3210,51360,2025-07-21 17:06:13.667,0.00868951,0
3211,51376,2025-07-21 17:06:21.431,0.008681871,0
3212,51392,2025-07-21 17:06:36.521,0.008681656,0
3213,51408,2025-07-21 17:06:38.421,0.008691572,0
3214,51424,2025-07-21 17:06:43.944,0.008687065,0
3215,51440,2025-07-21 17:06:51.488,0.008688039,0
3216,51456,2025-07-21 17:07:01.093,0.008695651,0
3217,51472,2025-07-21 17:07:27.406,0.00868854,0
3218,51488,2025-07-21 17:08:27.551,0.008691351,0
3219,51504,2025-07-21 17:09:55.035,0.008702107,0
3220,51520,2025-07-21 17:10:02.233,0.008688845,0
3221,51536,2025-07-21 17:10:10.014,0.008686448,0
3222,51552,2025-07-21 17:10:12.403,0.00870024,0
3223,51568,2025-07-21 17:10:19.053,0.008689348,0
3224,51584,2025-07-21 17:10:26.030,0.008688427,0
3225,51600,2025-07-21 17:11:03.322,0.008685866,0
3226,51616,2025-07-21 17:11:06.009,0.008679183,0
3227,51632,2025-07-21 17:11:15.261,0.008687361,0
3228,51648,2025-07-21 17:11:21.090,0.008689853,0
3229,51664,2025-07-21 17:11:28.848,0.008688874,0
3230,51680,2025-07-21 17:11:34.440,0.008688987,0
3231,51696,2025-07-21 17:11:37.194,0.008687573,0
3232,51712,2025-07-21 17:11:44.981,0.008698163,0
3233,51728,2025-07-21 17:11:52.290,0.008689197,0
3234,51744,2025-07-21 17:11:59.981,0.008679873,0
3235,51760,2025-07-21 17:12:02.227,0.00869528,0
3236,51776,2025-07-21 17:12:07.577,0.008683213,0
3237,51792,2025-07-21 17:12:16.061,0.00868262,0
3238,51808,2025-07-21 17:12:24.736,0.008686731,0
3239,51824,2025-07-21 17:12:27.193,0.0086898785,0
3240,51840,2025-07-21 17:12:32.478,0.008762479,0
3241,51856,2025-07-21 17:12:38.519,0.008800551,1
3242,51872,2025-07-21 17:12:46.815,0.008790725,0
3243,51888,2025-07-21 17:12:51.648,0.008770423,0
3244,51904,2025-07-21 17:13:30.743,0.008747482,0
3245,51920,2025-07-21 17:13:49.132,0.008782579,0
3246,51936,2025-07-21 17:13:56.204,0.008805761,1
3247,51952,2025-07-21 17:14:04.989,0.008807547,1
3248,51968,2025-07-21 17:32:27.613,0.008763658,0
3249,51984,2025-07-21 17:32:33.903,0.008703179,0
3250,52000,2025-07-21 17:33:10.078,0.008689511,0
3251,52016,2025-07-21 17:33:17.824,0.008681871,0
3252,52032,2025-07-21 17:33:25.668,0.008681656,0
3253,52048,2025-07-21 17:33:27.655,0.008691572,0
3254,52064,2025-07-21 17:33:33.141,0.008683495,0
3255,52080,2025-07-21 17:33:40.642,0.008682305,0
3256,52096,2025-07-21 17:33:50.316,0.008686579,0
3257,52112,2025-07-21 17:33:53.028,0.008689716,0
3258,52128,2025-07-21 17:33:58.139,0.008754212,0
3259,52144,2025-07-21 17:34:03.956,0.008799978,1
3260,52160,2025-07-21 17:34:11.747,0.008790105,0
3261,52176,2025-07-21 17:34:17.454,0.008770623,0
3262,52192,2025-07-21 17:35:39.696,0.008726299,0
3263,52208,2025-07-21 17:35:46.464,0.00868256,0
3264,52224,2025-07-21 17:35:54.806,0.008681589,0
3265,52240,2025-07-21 17:36:03.226,0.008685865,0
3266,52256,2025-07-21 17:36:05.961,0.008680015,0
3267,52272,2025-07-21 17:36:10.982,0.008688194,0
3268,52288,2025-07-21 17:36:16.762,0.008690685,0
3269,52304,2025-07-21 17:36:24.380,0.008703044,0
3270,52320,2025-07-21 17:36:30.041,0.008693151,0
3271,52336,2025-07-21 17:36:32.857,0.008696205,0
3272,52352,2025-07-21 17:36:40.259,0.008704149,0
3273,52368,2025-07-21 17:37:09.013,0.00868187,0
3274,52384,2025-07-21 17:37:16.832,0.008681656,0
3275,52400,2025-07-21 17:37:18.725,0.008690741,0
3276,52416,2025-07-21 17:37:26.717,0.008682663,0
3277,52432,2025-07-21 17:37:34.289,0.008681474,0
3278,52448,2025-07-21 17:37:44.078,0.008685747,0
3279,52464,2025-07-21 17:37:46.841,0.008683837,0
3280,52480,2025-07-21 17:37:52.091,0.008691191,0
3281,52496,2025-07-21 17:37:57.865,0.008694653,0
3282,52512,2025-07-21 17:38:05.500,0.008693132,0
3283,52528,2025-07-21 17:38:11.232,0.00868311,0
3284,52544,2025-07-21 17:38:13.665,0.008686684,0
3285,52560,2025-07-21 17:38:21.562,0.008693424,0
3286,52576,2025-07-21 17:38:28.649,0.008685071,0
3287,52592,2025-07-21 17:38:36.415,0.008681491,0
3288,52608,2025-07-21 17:38:38.561,0.008691568,0
3289,52624,2025-07-21 17:38:44.091,0.008683391,0
3290,52640,2025-07-21 17:38:52.468,0.00868242,0
3291,52656,2025-07-21 17:39:00.829,0.008686698,0
3292,52672,2025-07-21 17:39:03.615,0.008715903,0
3293,52688,2025-07-21 17:39:09.111,0.008775462,0
3294,52704,2025-07-21 17:39:14.876,0.008775712,0
3295,52720,2025-07-21 17:39:22.538,0.008775669,0
3296,52736,2025-07-21 17:41:33.427,0.008740144,0
3297,52752,2025-07-21 17:42:09.744,0.008684951,0
3298,52768,2025-07-21 17:42:15.773,0.008686543,0
3299,52784,2025-07-21 17:42:24.212,0.008699759,0
3300,52800,2025-07-21 17:42:29.615,0.008692808,0
3301,52816,2025-07-21 17:42:32.019,0.0087000225,0
3302,52832,2025-07-21 17:42:39.520,0.008708063,0
3303,52848,2025-07-21 17:43:06.648,0.008685072,0
3304,52864,2025-07-21 17:43:14.368,0.008681492,0
3305,52880,2025-07-21 17:43:16.486,0.008707568,0
3306,52896,2025-07-21 17:43:21.980,0.008775701,0
3307,52912,2025-07-21 17:43:30.485,0.008784175,0
3308,52928,2025-07-21 17:43:38.929,0.008787473,0
3309,52944,2025-07-21 17:44:25.708,0.008763238,0
3310,52960,2025-07-21 17:44:29.725,0.008693694,0
3311,52976,2025-07-21 17:44:37.099,0.008697332,0
3312,52992,2025-07-21 17:44:44.525,0.008695208,0
3313,53008,2025-07-21 17:44:52.621,0.0086866515,0
3314,53024,2025-07-21 17:44:54.714,0.008718701,0
3315,53040,2025-07-21 17:45:00.001,0.008775579,0
3316,53056,2025-07-21 17:45:31.886,0.008819994,1
3317,53072,2025-07-21 17:45:41.561,0.008814102,1
3318,53088,2025-07-21 17:46:05.906,0.008780311,0
3319,53104,2025-07-21 17:47:27.833,0.008747353,0
3320,53120,2025-07-21 17:48:02.956,0.008768668,0
3321,53136,2025-07-21 17:48:10.368,0.008792093,0
3322,53152,2025-07-21 17:48:18.470,0.008793871,0
3323,53168,2025-07-21 17:49:27.703,0.008763655,0
3324,53184,2025-07-21 17:49:31.488,0.0087040095,0
3325,53200,2025-07-21 17:50:12.342,0.008690342,0
3326,53216,2025-07-21 17:50:20.242,0.008682702,0
3327,53232,2025-07-21 17:50:28.313,0.0086824875,0
3328,53248,2025-07-21 17:50:30.364,0.00869074,0
3329,53264,2025-07-21 17:50:35.796,0.008682663,0
3330,53280,2025-07-21 17:50:43.276,0.008681473,0
3331,53296,2025-07-21 17:50:52.978,0.008685747,0
3332,53312,2025-07-21 17:50:55.774,0.008680298,0
3333,53328,2025-07-21 17:51:00.858,0.008687398,0
3334,53344,2025-07-21 17:51:06.682,0.008694653,0
3335,53360,2025-07-21 17:51:14.192,0.008693133,0
3336,53376,2025-07-21 17:51:19.919,0.008686649,0
3337,53392,2025-07-21 17:51:22.351,0.008690477,0
3338,53408,2025-07-21 17:51:29.984,0.008693424,0
3339,53424,2025-07-21 17:51:37.088,0.008685072,0
3340,53440,2025-07-21 17:51:45.308,0.008681491,0
3341,53456,2025-07-21 17:51:47.358,0.008690736,0
3342,53472,2025-07-21 17:51:52.652,0.008682559,0
3343,53488,2025-07-21 17:52:00.948,0.008681589,0
3344,53504,2025-07-21 17:52:13.374,0.008685865,0
3345,53520,2025-07-21 17:52:16.321,0.008680015,0
3346,53536,2025-07-21 17:52:23.388,0.008688194,0
3347,53552,2025-07-21 17:52:29.054,0.008690685,0
3348,53568,2025-07-21 17:52:36.669,0.008689704,0
3349,53584,2025-07-21 17:52:45.283,0.008688155,0
3350,53600,2025-07-21 17:52:48.044,0.008686741,0
3351,53616,2025-07-21 17:53:01.703,0.008697332,0
3352,53632,2025-07-21 17:53:08.818,0.008688365,0
3353,53648,2025-07-21 17:53:18.066,0.008679873,0
3354,53664,2025-07-21 17:53:20.312,0.008695279,0
3355,53680,2025-07-21 17:53:25.492,0.008683213,0
3356,53696,2025-07-21 17:53:33.889,0.008682619,0
3357,53712,2025-07-21 17:53:49.490,0.00868673,0
3358,53728,2025-07-21 17:53:51.909,0.008679063,0
3359,53744,2025-07-21 17:53:57.046,0.008684119,0
3360,53760,2025-07-21 17:54:03.036,0.008685712,0
3361,53776,2025-07-21 17:54:12.112,0.008689148,0
3362,53792,2025-07-21 17:54:23.717,0.008705484,0
3363,53808,2025-07-21 17:54:26.112,0.00876126,0
3364,53824,2025-07-21 17:54:33.450,0.008759417,0
3365,53840,2025-07-21 17:54:40.450,0.008756024,0
3366,53856,2025-07-21 17:57:23.816,0.008740156,0
3367,53872,2025-07-21 17:58:01.012,0.008688194,0
3368,53888,2025-07-21 17:58:06.741,0.008690685,0
3369,53904,2025-07-21 17:58:14.349,0.008689705,0
3370,53920,2025-07-21 17:58:20.650,0.008688156,0
3371,53936,2025-07-21 17:58:23.422,0.008686741,0
3372,53952,2025-07-21 17:58:30.736,0.008697332,0
3373,53968,2025-07-21 17:58:38.020,0.008688365,0
3374,53984,2025-07-21 17:59:33.172,0.008679873,0
3375,54000,2025-07-21 17:59:35.353,0.00869528,0
3376,54016,2025-07-21 17:59:40.741,0.008683206,0
3377,54032,2025-07-21 17:59:49.189,0.00868262,0
3378,54048,2025-07-21 18:00:38.548,0.00868673,0
3379,54064,2025-07-21 18:00:40.955,0.008679063,0
3380,54080,2025-07-21 18:00:46.119,0.008684128,0
3381,54096,2025-07-21 18:00:52.097,0.008685713,0
3382,54112,2025-07-21 18:01:01.391,0.008689148,0
3383,54128,2025-07-21 18:01:13.130,0.008688683,0
3384,54144,2025-07-21 18:01:15.519,0.00869135,0
3385,54160,2025-07-21 18:01:22.889,0.008702106,0
3386,54176,2025-07-21 18:01:30.064,0.008688845,0
3387,54192,2025-07-21 18:02:16.773,0.008679822,0
3388,54208,2025-07-21 18:02:18.939,0.008690583,0
3389,54224,2025-07-21 18:02:25.793,0.008682242,0
3390,54240,2025-07-21 18:02:32.819,0.008681862,0
3391,54256,2025-07-21 18:02:48.712,0.008681873,0
3392,54272,2025-07-21 18:02:51.127,0.008725395,0
3393,54288,2025-07-21 18:02:56.344,0.008763085,0
3394,54304,2025-07-21 18:03:02.290,0.008763388,0
3395,54320,2025-07-21 18:03:11.953,0.00876329,0
3396,54336,2025-07-21 18:05:36.056,0.008723314,0
3397,54352,2025-07-21 18:06:12.392,0.008682381,0
3398,54368,2025-07-21 18:06:20.858,0.008681787,0
3399,54384,2025-07-21 18:06:30.510,0.008685898,0
3400,54400,2025-07-21 18:06:33.118,0.008679063,0
3401,54416,2025-07-21 18:06:38.250,0.008684119,0
3402,54432,2025-07-21 18:06:44.325,0.008685712,0
3403,54448,2025-07-21 18:06:53.560,0.008689148,0
3404,54464,2025-07-21 18:07:28.299,0.008687851,0
3405,54480,2025-07-21 18:07:30.708,0.008690519,0
3406,54496,2025-07-21 18:07:38.102,0.008701275,0
3407,54512,2025-07-21 18:07:45.373,0.008688012,0
3408,54528,2025-07-21 18:08:00.502,0.008679822,0
3409,54544,2025-07-21 18:08:02.744,0.008691415,0
3410,54560,2025-07-21 18:08:09.395,0.008683072,0
3411,54576,2025-07-21 18:08:16.356,0.008682693,0
3412,54592,2025-07-21 18:08:32.301,0.0086827045,0
3413,54608,2025-07-21 18:08:34.697,0.008683124,0
3414,54624,2025-07-21 18:08:39.876,0.008683112,0
3415,54640,2025-07-21 18:08:45.879,0.00868159,0
3416,54656,2025-07-21 18:08:55.520,0.00868915,0
3417,54672,2025-07-21 18:09:07.265,0.00868387,0
3418,54688,2025-07-21 18:09:09.661,0.008692351,0
3419,54704,2025-07-21 18:09:18.691,0.008701865,0
3420,54720,2025-07-21 18:09:26.218,0.00869198,0
3421,54736,2025-07-21 18:09:39.444,0.008683305,0
3422,54752,2025-07-21 18:09:41.325,0.008686706,0
3423,54768,2025-07-21 18:09:47.945,0.008685606,0
3424,54784,2025-07-21 18:09:56.251,0.008681877,0
3425,54800,2025-07-21 18:10:11.127,0.008681812,0
3426,54816,2025-07-21 18:10:13.080,0.008732211,0
3427,54832,2025-07-21 18:10:18.616,0.008763103,0
3428,54848,2025-07-21 18:10:26.088,0.008763344,0
3429,54864,2025-07-21 18:10:33.980,0.008763337,0
3430,54880,2025-07-21 18:13:22.302,0.0087164985,0
3431,54896,2025-07-21 18:13:59.592,0.008682242,0
3432,54912,2025-07-21 18:14:06.583,0.008681862,0
3433,54928,2025-07-21 18:14:15.325,0.008681873,0
3434,54944,2025-07-21 18:14:17.986,0.008683763,0
3435,54960,2025-07-21 18:14:24.187,0.008683945,0
3436,54976,2025-07-21 18:14:30.293,0.00868242,0
3437,54992,2025-07-21 18:14:39.862,0.008689979,0
3438,55008,2025-07-21 18:14:43.835,0.008683871,0
3439,55024,2025-07-21 18:14:46.231,0.008692352,0
3440,55040,2025-07-21 18:14:55.327,0.008701866,0
3441,55056,2025-07-21 18:15:02.894,0.0086919805,0
3442,55072,2025-07-21 18:15:29.482,0.008683305,0
3443,55088,2025-07-21 18:15:31.275,0.008686824,0
3444,55104,2025-07-21 18:15:38.028,0.008685606,0
3445,55120,2025-07-21 18:15:46.462,0.008681877,0
3446,55136,2025-07-21 18:16:17.898,0.008681811,0
3447,55152,2025-07-21 18:16:19.853,0.008686849,0
3448,55168,2025-07-21 18:16:25.363,0.008682681,0
3449,55184,2025-07-21 18:16:32.795,0.008681548,0
3450,55200,2025-07-21 18:16:40.859,0.008689489,0
3451,55216,2025-07-21 18:16:51.563,0.008684285,0
3452,55232,2025-07-21 18:16:56.955,0.008690442,0
3453,55248,2025-07-21 18:17:03.206,0.008698644,0
3454,55264,2025-07-21 18:17:10.622,0.008692481,0
3455,55280,2025-07-21 18:17:23.683,0.008683187,0
3456,55296,2025-07-21 18:17:26.126,0.0086876545,0
3457,55312,2025-07-21 18:17:32.870,0.008690342,0
3458,55328,2025-07-21 18:17:40.693,0.008682702,0
3459,55344,2025-07-21 18:17:55.134,0.008697819,0
3460,55360,2025-07-21 18:17:57.189,0.008755016,0
3461,55376,2025-07-21 18:18:02.826,0.008815652,1
3462,55392,2025-07-21 18:18:10.261,0.00881433,1
3463,55408,2025-07-21 18:18:23.793,0.008807099,1
3464,55424,2025-07-21 18:20:04.410,0.008747841,0
3465,55440,2025-07-21 18:20:41.065,0.008689609,0
3466,55456,2025-07-21 18:20:47.318,0.008697812,0
3467,55472,2025-07-21 18:20:54.651,0.00869165,0
3468,55488,2025-07-21 18:21:01.305,0.008686725,0
3469,55504,2025-07-21 18:21:03.749,0.008686824,0
3470,55520,2025-07-21 18:21:10.551,0.00868951,0
3471,55536,2025-07-21 18:21:18.265,0.008681871,0
3472,55552,2025-07-21 18:21:57.401,0.008681656,0
3473,55568,2025-07-21 18:21:59.508,0.008690741,0
3474,55584,2025-07-21 18:22:05.140,0.008682664,0
3475,55600,2025-07-21 18:22:12.579,0.008681474,0
3476,55616,2025-07-21 18:22:22.389,0.008685746,0
3477,55632,2025-07-21 18:22:32.068,0.008683004,0
3478,55648,2025-07-21 18:22:37.266,0.008690359,0
3479,55664,2025-07-21 18:22:42.935,0.008693822,0
3480,55680,2025-07-21 18:22:50.649,0.0086923,0
3481,55696,2025-07-21 18:23:03.758,0.008683111,0
3482,55712,2025-07-21 18:23:06.198,0.008686684,0
3483,55728,2025-07-21 18:23:13.923,0.008693425,0
3484,55744,2025-07-21 18:23:21.000,0.008685073,0
3485,55760,2025-07-21 18:23:36.124,0.008681492,0
3486,55776,2025-07-21 18:23:38.161,0.008690736,0
3487,55792,2025-07-21 18:23:43.710,0.00868256,0
3488,55808,2025-07-21 18:23:52.001,0.008681589,0
3489,55824,2025-07-21 18:24:08.618,0.008685866,0
3490,55840,2025-07-21 18:24:11.525,0.008679182,0
3491,55856,2025-07-21 18:24:16.666,0.008687361,0
3492,55872,2025-07-21 18:24:22.430,0.008689853,0
3493,55888,2025-07-21 18:24:30.015,0.008688874,0
3494,55904,2025-07-21 18:24:42.884,0.008688155,0
3495,55920,2025-07-21 18:24:45.631,0.008686742,0
3496,55936,2025-07-21 18:24:53.035,0.008697331,0
3497,55952,2025-07-21 18:25:00.393,0.008688364,0
3498,55968,2025-07-21 18:25:15.281,0.008679873,0
3499,55984,2025-07-21 18:25:17.503,0.00871517,0
3500,56000,2025-07-21 18:25:22.889,0.008780064,0
3501,56016,2025-07-21 18:25:31.325,0.008781064,0
3502,56032,2025-07-21 18:25:47.274,0.008788611,0
3503,56048,2025-07-21 18:26:07.882,0.008759757,0
3504,56064,2025-07-21 18:26:11.923,0.008690519,0
3505,56080,2025-07-21 18:26:19.358,0.008701274,0
3506,56096,2025-07-21 18:26:26.415,0.00873182,0
3507,56112,2025-07-21 18:27:51.270,0.008716451,0
3508,56128,2025-07-21 18:27:53.399,0.008722386,0
3509,56144,2025-07-21 18:28:00.215,0.008722329,0
3510,56160,2025-07-21 18:44:33.060,0.008690442,0
3511,56176,2025-07-21 18:44:40.565,0.008698644,0
3512,56192,2025-07-21 18:44:47.996,0.008692482,0
3513,56208,2025-07-21 18:44:54.106,0.008686725,0
3514,56224,2025-07-21 18:44:56.540,0.008686823,0
3515,56240,2025-07-21 18:45:04.360,0.00868951,0
3516,56256,2025-07-21 18:45:12.172,0.008681871,0
3517,56272,2025-07-21 18:45:33.598,0.008681656,0
3518,56288,2025-07-21 18:45:35.548,0.008690741,0
3519,56304,2025-07-21 18:45:41.124,0.008682664,0
3520,56320,2025-07-21 18:45:48.643,0.008681474,0
3521,56336,2025-07-21 18:45:58.289,0.008685746,0
3522,56352,2025-07-21 18:46:08.329,0.008683004,0
3523,56368,2025-07-21 18:46:13.560,0.008690359,0
3524,56384,2025-07-21 18:46:19.323,0.008693822,0
3525,56400,2025-07-21 18:46:26.841,0.008692301,0
3526,56416,2025-07-21 18:46:39.789,0.008683111,0
3527,56432,2025-07-21 18:46:42.229,0.008687515,0
3528,56448,2025-07-21 18:46:49.893,0.008694256,0
3529,56464,2025-07-21 18:46:57.167,0.008685904,0
3530,56480,2025-07-21 18:47:12.082,0.008682324,0
3531,56496,2025-07-21 18:47:14.135,0.008690736,0
3532,56512,2025-07-21 18:47:19.651,0.00868256,0
3533,56528,2025-07-21 18:47:28.182,0.00868159,0
3534,56544,2025-07-21 18:47:43.218,0.008685866,0
3535,56560,2025-07-21 18:47:45.943,0.008679183,0
3536,56576,2025-07-21 18:47:51.087,0.008687362,0
3537,56592,2025-07-21 18:47:56.848,0.008689853,0
3538,56608,2025-07-21 18:48:04.403,0.008688874,0
3539,56624,2025-07-21 18:48:16.958,0.008688155,0
3540,56640,2025-07-21 18:48:19.716,0.008686742,0
3541,56656,2025-07-21 18:48:27.059,0.008697332,0
3542,56672,2025-07-21 18:48:34.225,0.008688365,0
3543,56688,2025-07-21 18:48:49.669,0.008679873,0
3544,56704,2025-07-21 18:48:51.904,0.0086944485,0
3545,56720,2025-07-21 18:48:57.275,0.008682293,0
3546,56736,2025-07-21 18:49:05.718,0.008681788,0
3547,56752,2025-07-21 18:49:37.673,0.008685898,0
3548,56768,2025-07-21 18:49:40.078,0.008737126,0
3549,56784,2025-07-21 18:49:45.261,0.008794408,0
3550,56800,2025-07-21 18:49:51.192,0.008830171,1
3551,56816,2025-07-21 18:50:02.587,0.008835739,1
3552,56832,2025-07-21 18:50:28.916,0.008770789,0
3553,56848,2025-07-21 18:51:03.819,0.008722672,0
3554,56864,2025-07-21 18:53:58.271,0.008699858,0
3555,56880,2025-07-21 18:54:46.600,0.008693424,0
3556,56896,2025-07-21 18:54:53.829,0.008685072,0
3557,56912,2025-07-21 18:55:01.953,0.008681491,0
3558,56928,2025-07-21 18:55:04.211,0.008691568,0
3559,56944,2025-07-21 18:55:09.579,0.008683391,0
3560,56960,2025-07-21 18:55:17.949,0.0086824205,0
3561,56976,2025-07-21 18:55:26.429,0.008686697,0
3562,56992,2025-07-21 18:55:29.218,0.008679183,0
3563,57008,2025-07-21 18:55:34.275,0.008687362,0
3564,57024,2025-07-21 18:55:40.049,0.008689853,0
3565,57040,2025-07-21 18:55:47.785,0.008688874,0
3566,57056,2025-07-21 18:55:58.866,0.008688155,0
3567,57072,2025-07-21 18:56:01.622,0.008686741,0
3568,57088,2025-07-21 18:56:08.947,0.008697331,0
3569,57104,2025-07-21 18:56:16.092,0.008688365,0
3570,57120,2025-07-21 18:56:31.735,0.008679873,0
3571,57136,2025-07-21 18:56:33.981,0.008695279,0
3572,57152,2025-07-21 18:56:39.410,0.008683214,0
3573,57168,2025-07-21 18:56:47.810,0.00868262,0
3574,57184,2025-07-21 18:57:36.516,0.008686731,0
3575,57200,2025-07-21 18:57:38.983,0.008679062,0
3576,57216,2025-07-21 18:57:44.143,0.008684119,0
3577,57232,2025-07-21 18:57:50.140,0.008685712,0
3578,57248,2025-07-21 18:57:59.431,0.008689148,0
3579,57264,2025-07-21 18:58:11.064,0.008687851,0
3580,57280,2025-07-21 18:58:13.453,0.008690518,0
3581,57296,2025-07-21 18:58:32.918,0.008701275,0
3582,57312,2025-07-21 18:58:39.960,0.008688012,0
3583,57328,2025-07-21 18:58:48.478,0.008679823,0
3584,57344,2025-07-21 18:58:50.684,0.008691414,0
3585,57360,2025-07-21 18:58:57.343,0.008683072,0
3586,57376,2025-07-21 18:59:04.300,0.0087185465,0
3587,57392,2025-07-21 18:59:31.603,0.008727847,0
3588,57408,2025-07-21 18:59:34.170,0.0087168375,0
3589,57424,2025-07-21 18:59:39.344,0.008722673,0
3590,57440,2025-07-21 19:07:29.912,0.008700396,0
3591,57456,2025-07-21 19:08:09.386,0.008694256,0
3592,57472,2025-07-21 19:08:16.676,0.008685904,0
3593,57488,2025-07-21 19:08:24.938,0.008682324,0
3594,57504,2025-07-21 19:08:27.077,0.008691568,0
3595,57520,2025-07-21 19:08:32.462,0.008683391,0
3596,57536,2025-07-21 19:08:41.018,0.0086824205,0
3597,57552,2025-07-21 19:08:49.352,0.008686698,0
3598,57568,2025-07-21 19:08:52.160,0.008680015,0
3599,57584,2025-07-21 19:08:57.263,0.008688193,0
3600,57600,2025-07-21 19:09:03.128,0.008690685,0
3601,57616,2025-07-21 19:09:10.853,0.008689705,0
3602,57632,2025-07-21 19:09:22.460,0.008688986,0
3603,57648,2025-07-21 19:09:25.234,0.008687573,0
3604,57664,2025-07-21 19:09:32.529,0.008698163,0
3605,57680,2025-07-21 19:09:39.658,0.008689197,0
3606,57696,2025-07-21 19:10:10.937,0.008679873,0
3607,57712,2025-07-21 19:10:13.188,0.00869528,0
3608,57728,2025-07-21 19:10:18.566,0.008683214,0
3609,57744,2025-07-21 19:10:27.002,0.008730896,0
3610,57760,2025-07-21 19:10:43.873,0.008723941,0
3611,57776,2025-07-21 19:10:46.313,0.008710907,0
3612,57792,2025-07-21 19:10:51.432,0.008729173,0
3613,57808,2025-07-21 19:11:38.824,0.008690359,0
3614,57824,2025-07-21 19:11:44.561,0.008693822,0
3615,57840,2025-07-21 19:11:52.111,0.008692301,0
3616,57856,2025-07-21 19:11:58.288,0.008683111,0
3617,57872,2025-07-21 19:12:00.728,0.008687516,0
3618,57888,2025-07-21 19:12:44.761,0.008694257,0
3619,57904,2025-07-21 19:12:51.866,0.008685904,0
3620,57920,2025-07-21 19:13:00.252,0.008682324,0
3621,57936,2025-07-21 19:13:02.530,0.008690736,0
3622,57952,2025-07-21 19:13:08.106,0.00868256,0
3623,57968,2025-07-21 19:13:16.483,0.008681589,0
3624,57984,2025-07-21 19:18:00.233,0.008685866,0
3625,58000,2025-07-21 19:18:03.025,0.008679182,0
3626,58016,2025-07-21 19:18:08.169,0.008687362,0
3627,58032,2025-07-21 19:18:13.918,0.008689853,0
3628,58048,2025-07-21 19:18:21.468,0.008688874,0
3629,58064,2025-07-21 19:18:34.642,0.008688987,0
3630,58080,2025-07-21 19:18:37.473,0.0086875735,0
3631,58096,2025-07-21 19:18:44.744,0.008698163,0
3632,58112,2025-07-21 19:18:51.827,0.008689198,0
3633,58128,2025-07-21 19:19:06.893,0.008679874,0
3634,58144,2025-07-21 19:19:09.246,0.0086944485,0
